P			T(ns)		T(точки)	n	N		Exposition(ms)	Ch1		Ch2		SS	Temp
0.0008654721315957582	17250.000	13600.000	100.000	64411.000	14882.000	64978.000	744121.000	567.000	0.230
0.0012911143496558662	17350.000	13680.000	100.000	48930.000	11315.000	49419.000	565790.000	489.000	0.230
0.0013369546192276362	17450.000	13760.000	100.000	48666.000	11169.000	49132.000	558509.000	466.000	0.231
0.0010755832267333348	17550.000	13840.000	100.000	55603.000	12842.000	56127.000	642145.000	524.000	0.231
0.0009146885707491531	17650.000	13920.000	100.000	58686.000	13538.000	59274.000	676959.000	588.000	0.231
0.0014409446014936869	17750.000	14000.000	100.000	46386.000	10691.000	46835.000	534581.000	449.000	0.230
0.0010859678773403735	17850.000	14080.000	100.000	57111.000	13201.000	57612.000	660111.000	501.000	0.231
0.0010651196874133285	17950.000	14160.000	100.000	57592.000	13308.000	58100.000	665429.000	508.000	0.231
0.0014824882057709926	18050.000	14240.000	100.000	45415.000	10499.000	45860.000	524963.000	445.000	0.231
0.0015942663367057581	18150.000	14320.000	100.000	43896.000	10061.000	44310.000	503064.000	414.000	0.231
