P	T(ns)		T(точки)	n		N		Exposition(ms)	Ch1		Ch2		SS
0.005	12150.000	9520.000	1000.000	219597.000	40077.000	222538.000	2003913.000	2941.000
0.004	12250.000	9600.000	1000.000	225394.000	41125.000	228319.000	2056307.000	2925.000
0.004	12350.000	9680.000	1000.000	224987.000	40892.000	227877.000	2044671.000	2890.000
0.004	12450.000	9760.000	1000.000	235922.000	43058.000	238951.000	2152956.000	3029.000
0.004	12550.000	9840.000	1000.000	231661.000	42203.000	234700.000	2110215.000	3039.000
0.004	12650.000	9920.000	1000.000	243647.000	44667.000	246727.000	2233449.000	3080.000
0.004	12750.000	10000.000	1000.000	239742.000	43836.000	242718.000	2191890.000	2974.000
0.004	12850.000	10080.000	1000.000	254738.000	46764.000	257874.000	2338276.000	3136.000
0.004	12950.000	10160.000	1000.000	248956.000	45522.000	252072.000	2276188.000	3116.000
0.004	13050.000	10240.000	1000.000	264940.000	48525.000	268131.000	2426343.000	3191.000
0.004	13150.000	10320.000	1000.000	247834.000	45634.000	250957.000	2281767.000	3123.000
0.004	13250.000	10400.000	1000.000	251271.000	45934.000	254347.000	2296779.000	3075.000
0.004	13350.000	10480.000	1000.000	272007.000	49715.000	275230.000	2485847.000	3223.000
0.004	13450.000	10560.000	1000.000	267861.000	49013.000	271100.000	2450756.000	3239.000
0.004	13550.000	10640.000	1000.000	254557.000	46565.000	257699.000	2328327.000	3142.000
0.004	13650.000	10720.000	1000.000	263216.000	48148.000	266385.000	2407497.000	3169.000
0.004	13750.000	10800.000	1000.000	269617.000	49402.000	272778.000	2470180.000	3161.000
0.004	13850.000	10880.000	1000.000	258873.000	47404.000	261997.000	2370264.000	3124.000
0.004	13950.000	10960.000	1000.000	260418.000	47486.000	263514.000	2374374.000	3096.000
0.004	14050.000	11040.000	1000.000	279529.000	51050.000	282799.000	2552568.000	3270.000
0.004	14150.000	11120.000	1000.000	271816.000	49575.000	275003.000	2478850.000	3187.000
